E:\IMG\center_2025_12_06_21_45_38_001.jpg,E:\IMG\left_2025_12_06_21_45_38_001.jpg,E:\IMG\right_2025_12_06_21_45_38_001.jpg,0,0,0,1.104513E-05
E:\IMG\center_2025_12_06_21_45_38_067.jpg,E:\IMG\left_2025_12_06_21_45_38_067.jpg,E:\IMG\right_2025_12_06_21_45_38_067.jpg,0,0,0,2.109257E-05
E:\IMG\center_2025_12_06_21_45_38_155.jpg,E:\IMG\left_2025_12_06_21_45_38_155.jpg,E:\IMG\right_2025_12_06_21_45_38_155.jpg,0,0,0,4.084174E-06
E:\IMG\center_2025_12_06_21_45_38_223.jpg,E:\IMG\left_2025_12_06_21_45_38_223.jpg,E:\IMG\right_2025_12_06_21_45_38_223.jpg,0,0,0,4.396633E-06
E:\IMG\center_2025_12_06_21_45_38_290.jpg,E:\IMG\left_2025_12_06_21_45_38_290.jpg,E:\IMG\right_2025_12_06_21_45_38_290.jpg,0,0,0,5.532938E-06
E:\IMG\center_2025_12_06_21_45_38_357.jpg,E:\IMG\left_2025_12_06_21_45_38_357.jpg,E:\IMG\right_2025_12_06_21_45_38_357.jpg,0,0,0,2.095875E-05
E:\IMG\center_2025_12_06_21_45_38_446.jpg,E:\IMG\left_2025_12_06_21_45_38_446.jpg,E:\IMG\right_2025_12_06_21_45_38_446.jpg,0,0,0,6.819908E-06
E:\IMG\center_2025_12_06_21_45_38_515.jpg,E:\IMG\left_2025_12_06_21_45_38_515.jpg,E:\IMG\right_2025_12_06_21_45_38_515.jpg,0,0,0,8.981382E-06
E:\IMG\center_2025_12_06_21_45_38_583.jpg,E:\IMG\left_2025_12_06_21_45_38_583.jpg,E:\IMG\right_2025_12_06_21_45_38_583.jpg,0,0,0,1.024445E-05
E:\IMG\center_2025_12_06_21_45_38_671.jpg,E:\IMG\left_2025_12_06_21_45_38_671.jpg,E:\IMG\right_2025_12_06_21_45_38_671.jpg,0,0,0,1.084558E-05
E:\IMG\center_2025_12_06_21_45_38_738.jpg,E:\IMG\left_2025_12_06_21_45_38_738.jpg,E:\IMG\right_2025_12_06_21_45_38_738.jpg,0,0,0,8.463418E-06
E:\IMG\center_2025_12_06_21_45_38_809.jpg,E:\IMG\left_2025_12_06_21_45_38_809.jpg,E:\IMG\right_2025_12_06_21_45_38_809.jpg,-0.2,0.2102466,0,0.1437107
E:\IMG\center_2025_12_06_21_45_38_895.jpg,E:\IMG\left_2025_12_06_21_45_38_895.jpg,E:\IMG\right_2025_12_06_21_45_38_895.jpg,-0.4,0.4649706,0,0.4806304
E:\IMG\center_2025_12_06_21_45_38_963.jpg,E:\IMG\left_2025_12_06_21_45_38_963.jpg,E:\IMG\right_2025_12_06_21_45_38_963.jpg,0,0.6720714,0,0.8827916
E:\IMG\center_2025_12_06_21_45_39_053.jpg,E:\IMG\left_2025_12_06_21_45_39_053.jpg,E:\IMG\right_2025_12_06_21_45_39_053.jpg,0,0.9390231,0,1.838864
E:\IMG\center_2025_12_06_21_45_39_118.jpg,E:\IMG\left_2025_12_06_21_45_39_118.jpg,E:\IMG\right_2025_12_06_21_45_39_118.jpg,0,1,0,2.489574
E:\IMG\center_2025_12_06_21_45_39_188.jpg,E:\IMG\left_2025_12_06_21_45_39_188.jpg,E:\IMG\right_2025_12_06_21_45_39_188.jpg,0,1,0,3.180345
E:\IMG\center_2025_12_06_21_45_39_255.jpg,E:\IMG\left_2025_12_06_21_45_39_255.jpg,E:\IMG\right_2025_12_06_21_45_39_255.jpg,-0.2,1,0,4.115326
E:\IMG\center_2025_12_06_21_45_39_323.jpg,E:\IMG\left_2025_12_06_21_45_39_323.jpg,E:\IMG\right_2025_12_06_21_45_39_323.jpg,-0.35,1,0,4.803409
E:\IMG\center_2025_12_06_21_45_39_390.jpg,E:\IMG\left_2025_12_06_21_45_39_390.jpg,E:\IMG\right_2025_12_06_21_45_39_390.jpg,-0.5500001,1,0,5.699796
E:\IMG\center_2025_12_06_21_45_39_481.jpg,E:\IMG\left_2025_12_06_21_45_39_481.jpg,E:\IMG\right_2025_12_06_21_45_39_481.jpg,-0.7500002,1,0,6.566363
E:\IMG\center_2025_12_06_21_45_39_547.jpg,E:\IMG\left_2025_12_06_21_45_39_547.jpg,E:\IMG\right_2025_12_06_21_45_39_547.jpg,0,1,0,7.185835
E:\IMG\center_2025_12_06_21_45_39_629.jpg,E:\IMG\left_2025_12_06_21_45_39_629.jpg,E:\IMG\right_2025_12_06_21_45_39_629.jpg,0,0.7530709,0,8.161285
E:\IMG\center_2025_12_06_21_45_39_697.jpg,E:\IMG\left_2025_12_06_21_45_39_697.jpg,E:\IMG\right_2025_12_06_21_45_39_697.jpg,0,0.5502427,0,8.573738
